Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent
1902-09-10,2022-09-10,Appliances,11,Day,143,0,5.94,11.28,20.32,433.89,4,1.05,1.54,0.71,0.038,1.33,1,23.2,50.9
1902-09-11,2022-09-11,Automotive,4,Swing,116,4,23.9,14.43,23.6,332.84,1,0.49,1.84,1.27,0.043,,1,25,33.3
1902-09-12,2022-09-12,Appliances,12,Day,50,4,21.5,25.54,25.29,472.88,1,0.63,0.07,2.2,0.035,0.09,2,18.1,46.3
1902-09-13,2022-09-13,Appliances,11,Night,65,7,9.54,25.55,24.13,182.61,1,4.48,,0.85,0.023,1.2,0,19.7,59.1
1902-09-14,2022-09-14,Appliances,10,Day,116,4,2.01,15.12,27.68,158.46,4,2.42,0.5,2.06,0.042,0.39,1,23.5,58.1
1902-09-15,2022-09-15,Electronics,14,Swing,117,5,2.04,49.33,23.48,190.29,3,3.74,2.22,2.25,0.014,,2,20.3,36.5
1902-09-16,2022-09-16,Appliances,12,Swing,84,2,12.33,49.5,20.62,176.07,1,2.44,1.33,1.05,0.025,0.71,0,24.2,50.5
1902-09-17,2022-09-17,Automotive,3,Swing,114,3,23.02,40.93,23.18,422.22,1,4.36,2.68,2.43,0.043,0.52,1,22.9,40
1902-09-18,2022-09-18,Electronics,16,Day,119,1,20.46,22.17,29.02,138.09,4,2.33,0.91,2.17,0.039,1.52,0,18.2,42.6
1902-09-19,2022-09-19,Automotive,4,Night,171,5,12.01,23.64,25.65,424.7,4,4.34,2.92,0.84,0.049,1.48,0,21.3,53.2
1902-09-20,2022-09-20,Automotive,3,Day,156,8,5.98,45.67,19.2,358.31,3,1.35,2.21,1.65,0.025,0.12,2,18.8,57.6
1902-09-21,2022-09-21,Automotive,3,Day,153,6,2.53,10.3,15.3,466.77,3,0.32,1.84,0.96,0.035,1.45,1,24.2,37.7
1902-09-22,2022-09-22,Furniture,17,Swing,143,6,9.85,16.22,24.07,286.54,2,1.43,2.82,1.42,0.042,1.89,2,19.4,55.4
1902-09-23,2022-09-23,Appliances,11,Swing,174,4,19.78,21.16,17.21,207.97,3,3.08,,1.52,0.03,,0,18.9,58.1
1902-09-24,2022-09-24,Furniture,18,Night,119,9,12.16,49.95,22.55,460.87,4,4.32,1.09,1.84,0.022,1.06,1,23,51.3
1902-09-25,2022-09-25,Automotive,4,Night,150,6,11.9,11.81,18.69,102.88,1,1.36,2.09,1.73,0.015,0.68,2,20.1,41.2
1902-09-26,2022-09-26,Appliances,12,Swing,99,,11.95,35.94,28.46,467.22,4,0.39,0.73,1.21,0.019,1.53,1,22.4,51.6
1902-09-27,2022-09-27,Automotive,1,Swing,155,9,5.86,42.38,16.95,349.9,1,2.16,1.57,1.56,0.012,1.53,2,23.3,50.7
1902-09-28,2022-09-28,Furniture,18,Night,159,,19.66,14.17,29.76,164.65,1,4.65,2.68,0.66,0.021,1.78,1,22.2,49.9
1902-09-29,2022-09-29,Textiles,7,Night,136,6,18.32,14.95,16.66,217.24,4,2.17,1.32,1.62,0.015,1.45,0,22.1,59.7
1902-09-30,2022-09-30,Electronics,13,Swing,177,6,7.88,21.23,24.08,336.04,2,1.61,1.27,2.45,0.011,1.96,1,19,42.8
1902-10-01,2022-10-01,Automotive,1,Day,182,1,5.23,33.51,22.79,138.83,4,,1.01,1.63,0.025,1.94,2,18.2,33.8
1902-10-02,2022-10-02,Furniture,17,Night,115,2,19.14,19.83,25.88,122.96,3,2.09,1.97,2.24,0.029,0.82,1,23.8,36.1
1902-10-03,2022-10-03,Furniture,18,Swing,151,2,23.48,30.21,18.37,307.55,4,3.5,0.8,2.24,0.033,1.44,0,20.9,53.6
1902-10-04,2022-10-04,Appliances,11,Swing,111,9,4.19,17.55,21.43,113.4,4,0.6,2.42,2.41,0.043,0.04,2,19.6,44.3
1902-10-05,2022-10-05,Furniture,18,Swing,144,2,4.66,40.06,15.07,408.4,1,2.29,1.9,0.64,0.012,0.77,1,24.3,33.3
1902-10-06,2022-10-06,Textiles,7,Night,155,6,14.58,26.18,25.05,378.74,1,0.4,2.87,1.78,0.014,0.82,1,24.4,30.9
1902-10-07,2022-10-07,Automotive,4,Day,89,4,12.1,18.33,19.79,471.01,2,3.49,2.77,2.34,0.026,1.66,1,24.5,42.8
1902-10-08,2022-10-08,Appliances,12,Day,163,9,4.5,41.89,29.38,430.27,1,,0.95,2.08,0.034,0.55,1,19.7,52.6
1902-10-09,2022-10-09,Automotive,4,Day,143,,14.8,19.61,21.88,125.42,1,0.71,2.47,1.4,0.018,0.43,0,22.8,35.7
1902-10-10,2022-10-10,Textiles,6,Night,102,3,1.53,30.78,25.4,180.78,2,0.32,0.16,1.04,0.018,0.92,2,21.7,30.8
1902-10-11,2022-10-11,Appliances,10,Night,88,8,12.34,11.46,17.62,180.22,4,2.04,0.98,1.19,0.011,0.45,1,21.9,59
1902-10-12,2022-10-12,Textiles,8,Swing,132,,3.67,22.42,27.09,276.89,2,4.17,2.31,0.75,0.033,0.35,0,21.1,33.9
1902-10-13,2022-10-13,Furniture,20,Night,53,7,9.74,16.93,15.23,318.65,1,1.14,0.22,0.92,0.033,,1,19.2,35.8
1902-10-14,2022-10-14,Textiles,6,Night,140,6,23.61,20.23,15.81,285.12,2,,1.79,1.93,0.03,0.55,2,20.7,49.8
1902-10-15,2022-10-15,Furniture,18,Swing,186,6,9.47,49.44,26.66,190.84,1,0.93,2.28,0.85,0.047,0.24,0,18.5,42.2
1902-10-16,2022-10-16,Electronics,16,Night,142,5,9.03,24.8,21.07,466.04,4,3.26,2.12,2.17,0.029,0.51,2,23.4,57.8
1902-10-17,2022-10-17,Appliances,11,Night,120,,10.99,15.96,15.81,114.78,2,0.97,2.33,1.01,0.042,1.49,1,21.4,58.2
1902-10-18,2022-10-18,Appliances,9,Swing,91,2,13.7,49.51,20.88,112.07,2,1.81,0.49,1.32,0.025,0.22,0,19.1,50.2
1902-10-19,2022-10-19,Electronics,15,Day,182,9,1.23,22,17.41,403.62,2,,0.95,1.1,0.041,0.19,2,22,43
1902-10-20,2022-10-20,Automotive,1,Day,80,6,19.77,39.67,22.02,213.95,4,,2.28,1.15,0.043,0.82,2,18.4,34.9
1902-10-21,2022-10-21,Automotive,3,Day,152,9,7.84,45.41,29.84,397.48,1,2.18,1.76,2.12,0.012,0.32,0,18.8,32.7
1902-10-22,2022-10-22,Furniture,18,Day,90,2,20.48,24.1,15.19,219.67,3,1.76,0.26,1.94,0.015,0.77,1,22.4,50.6
1902-10-23,2022-10-23,Appliances,12,Swing,174,9,4.23,35.8,26.68,326.38,3,4.45,2.77,1.27,0.045,1.83,2,19,30.5
1902-10-24,2022-10-24,Electronics,13,Day,78,0,10.91,12.12,20.51,446.19,2,,,1.22,0.029,0.3,1,19.9,48.6
1902-10-25,2022-10-25,Furniture,20,Day,77,21,23.72,25.74,26.77,175.02,4,2.38,1.78,1.84,0.04,1.44,1,22.6,46.3
1902-10-26,2022-10-26,Furniture,20,Day,153,9,5.43,45.83,21.7,386.9,2,2.48,0.62,1.88,0.035,0.15,0,21.5,41.1
1902-10-27,2022-10-27,Electronics,13,Night,87,4,12.77,60,26.27,424.57,3,1.67,2.45,0.59,0.033,1.56,2,19.2,32
1902-10-28,2022-10-28,Appliances,12,Swing,124,5,8.4,19.78,23.25,489.53,2,,1.75,0.93,0.015,1.87,1,19.8,60
1902-10-29,2022-10-29,Textiles,5,Night,58,7,15.89,10.74,26.17,176.33,1,0.05,1.23,1.66,0.011,1.56,0,24.5,51.7
1902-10-30,2022-10-30,Textiles,5,Swing,137,8,2.66,34.75,22.7,300.45,2,4.2,2.2,1.68,0.034,1.76,2,23,51.3
1902-10-31,2022-10-31,Textiles,8,Swing,190,6,19.52,14.79,25.06,217.58,4,1.23,1.05,0.89,0.049,1.48,0,20.1,52.1
1902-11-01,2022-11-01,Furniture,18,Swing,199,1,15.66,42.58,21.9,274.26,4,0.08,,0.63,0.035,0.55,0,18.3,53
1902-11-02,2022-11-02,Furniture,20,Day,175,9,20.97,28.65,18.53,126.61,1,2.59,,2.46,0.039,0.46,2,24,31.9
1902-11-03,2022-11-03,Automotive,4,Swing,133,5,18.49,25.89,26.36,457.54,3,1.35,0.18,0.75,0.012,1.8,1,23.9,33.6
1902-11-04,2022-11-04,Furniture,19,Swing,91,1,4.15,19.89,22.48,228.32,1,2.23,0.66,2.24,0.046,0.06,1,19.9,46.9
1902-11-05,2022-11-05,Automotive,4,Day,125,0,20.98,31.97,20.87,495.57,2,1.57,2.73,1.2,0.036,1.08,1,21.6,38.2
1902-11-06,2022-11-06,Electronics,15,Day,150,,10,42.8,29.87,276.17,1,1.53,0.56,2.21,0.039,0.67,0,19.6,56.2
1902-11-07,2022-11-07,Electronics,15,Swing,153,3,12.28,28.87,15.8,241.64,1,3.73,1.75,1.75,0.045,1.82,2,21,59
1902-11-08,2022-11-08,Appliances,10,Swing,60,1,2.39,13.89,25.88,301.61,2,4.07,2.36,0.6,0.037,0.33,0,18.5,53.1
1902-11-09,2022-11-09,Appliances,10,Swing,143,3,6.22,32.29,21.21,155.96,3,3.66,2.22,2.32,0.015,0.74,2,18.5,32
1902-11-10,2022-11-10,Furniture,17,Day,193,6,7.69,23.07,19.99,438.54,2,2.65,,2.04,0.033,0.2,0,19.3,44.2
1902-11-11,2022-11-11,Appliances,10,Day,70,,19.52,30.66,28.43,423.17,3,3.14,1.43,1.43,0.017,1.88,1,18.4,44
1902-11-12,2022-11-12,Automotive,3,Day,152,3,11.93,13.44,26.64,429.34,4,4.87,0.23,1.69,0.043,0.67,0,24.4,45.3
1902-11-13,2022-11-13,Electronics,14,Day,137,,9.37,12.98,15.31,265.92,1,1.44,0.29,1.16,0.025,0.74,2,21.8,50.2
1902-11-14,2022-11-14,Automotive,4,Swing,103,8,22.82,39.41,26.04,243.49,2,0.45,,0.79,0.014,0.12,0,23.2,33.7
1902-11-15,2022-11-15,Automotive,3,Swing,163,4,6.46,29.54,15.12,483.53,2,3.68,,0.62,0.029,,1,20,50.5
1902-11-16,2022-11-16,Textiles,8,Day,151,9,12.08,26.3,15.71,327.12,4,1.65,0.2,1.58,0.03,1.87,0,18.9,53.9
1902-11-17,2022-11-17,Appliances,12,Day,58,7,6.95,48.16,18.82,455.54,1,,0.78,0.86,0.048,1.29,2,23.1,36.5
1902-11-18,2022-11-18,Automotive,2,Day,145,4,6.39,17.71,29.71,203.84,2,4.71,1.6,1.21,0.014,1.23,2,18.6,43.5
1902-11-19,2022-11-19,Textiles,5,Night,89,2,21.38,46.23,20.87,317.84,3,1.37,0.63,1.1,0.02,1.58,0,21.4,31.2
1902-11-20,2022-11-20,Furniture,17,Night,100,8,13.95,43.31,23.54,369.76,4,0.12,0.84,1.25,0.043,1.26,2,23.9,32.2
1902-11-21,2022-11-21,Textiles,7,Day,131,,1,31.21,26.72,139.29,4,0.41,2.47,0.84,0.021,0.51,0,23.7,44.6
1902-11-22,2022-11-22,Electronics,13,Swing,199,,4.39,28.07,18.93,453.52,4,,,2.07,0.047,1.83,0,24.4,54.5
1902-11-23,2022-11-23,Textiles,7,Swing,158,0,21.25,14.98,29.08,276.67,3,4.13,0.09,1.97,0.024,0.49,0,23.9,37.5
1902-11-24,2022-11-24,Furniture,20,Night,150,8,2.43,24.83,21.92,418.71,2,,0.24,2.14,0.043,,2,19.5,46.4
1902-11-25,2022-11-25,Electronics,14,Night,78,0,21.55,31.65,28.16,419.55,2,1.09,2.78,1.47,0.036,0.56,2,22.5,32.9
1902-11-26,2022-11-26,Textiles,7,Night,51,7,5.73,24.12,21.79,372.55,3,3.77,1.08,1.91,0.021,0.51,1,24.5,53.2
1902-11-27,2022-11-27,Textiles,7,Night,159,1,23.58,46.71,28.61,251.96,1,0.74,0.07,0.77,0.03,1.16,0,19.8,58.5
1902-11-28,2022-11-28,Automotive,1,Night,119,3,15.34,11.8,27.91,324.6,2,0.67,1.17,1.68,0.025,0.27,0,20.5,39.8
1902-11-29,2022-11-29,Automotive,3,Night,89,5,23.56,22.07,20.16,422.47,4,0.42,2.29,2.37,0.046,0.75,2,24,56.3
1902-11-30,2022-11-30,Automotive,4,Swing,146,2,12.87,47.21,16.31,141.04,1,0.38,,1.11,0.048,1.01,2,20.9,32.2
1902-12-01,2022-12-01,Appliances,9,Night,77,9,19.01,13.27,15.95,427.02,3,2.28,2.1,1.73,0.05,1.78,0,21.7,38.3
1902-12-02,2022-12-02,Automotive,1,Night,156,5,7.3,28.63,22.01,214.75,4,1.06,0.82,0.94,0.045,0.77,2,24.2,45.5
1902-12-03,2022-12-03,Automotive,1,Swing,98,8,4.59,39.92,15.61,251.21,2,1.34,2.96,1.1,0.047,0.09,2,22.3,43.3
1902-12-04,2022-12-04,Furniture,18,Day,181,3,3.41,23.53,24.33,213.37,2,2.68,0.46,2.41,0.035,1.64,2,23.4,35.8
1902-12-05,2022-12-05,Automotive,4,Day,165,2,8.64,42.37,27.12,492.9,4,2.25,1.11,0.68,0.029,1.23,1,22.2,54.3
1902-12-06,2022-12-06,Textiles,6,Day,62,0,9.88,15.96,28.01,385.22,1,1.41,,2.04,0.034,1.36,2,24.5,35.5
1902-12-07,2022-12-07,Automotive,3,Day,141,2,8.36,49.46,29.18,499.22,4,4.86,1.48,2.25,0.044,0.18,0,21.3,38.4
1902-12-08,2022-12-08,Electronics,16,Day,71,6,23.1,35.73,16.26,138.46,4,0.72,0.35,1.7,0.04,0.35,0,22.7,36.6
1902-12-09,2022-12-09,Electronics,16,Day,144,3,4.2,21.75,28.14,487.37,3,3.09,1.84,0.53,0.013,,0,21.4,32.6
1902-12-10,2022-12-10,Automotive,3,Day,56,9,5.63,12.81,16.51,190.6,1,4.56,1.91,2.02,0.032,0.4,0,19.3,36.5
1902-12-11,2022-12-11,Textiles,8,Day,152,8,5.69,32.29,29.86,107.46,1,0.18,1.36,1.3,0.026,1.64,0,23.3,37.8
1902-12-12,2022-12-12,Appliances,11,Swing,87,6,17.84,33.54,16.63,186.47,2,3.19,0.29,2.03,0.021,0.05,1,21.9,36.3
1902-12-13,2022-12-13,Automotive,4,Day,141,2,16.35,27.68,29.93,173.62,3,4.25,2.28,0.76,0.024,1.64,1,18.1,30.1
1902-12-14,2022-12-14,Electronics,13,Night,194,8,5.07,47.52,21.17,398.94,2,0.21,2.78,1.74,0.024,0.93,1,19.5,51.5
1902-12-15,2022-12-15,Textiles,7,Swing,73,6,1.6,22.89,26.1,368.68,4,,1.06,1.25,0.017,1.18,0,23.3,45.6
1902-12-16,2022-12-16,Appliances,9,Day,168,3,1.91,33.18,17.63,242.29,3,3.92,0.71,0.53,0.031,0.4,1,18.3,45.9
1902-12-17,2022-12-17,Automotive,4,Swing,191,4,6.59,12.74,16.24,174.09,4,0.34,,1.56,0.049,0.78,2,19.4,45.5
1902-12-18,2022-12-18,Appliances,11,Swing,184,3,18.38,28.29,25.09,243.8,2,0.24,0.42,1.69,0.021,1.15,2,19.4,47.5
1902-12-19,2022-12-19,Furniture,19,Night,114,7,21.63,41.4,23.3,486.27,4,2.42,1.44,2.35,0.018,0.32,0,19.8,40.1
1902-12-20,2022-12-20,Furniture,19,Day,182,2,21.77,39.9,28.62,220.67,1,3.55,2.08,2.35,0.036,0.78,2,21.5,49.6
1902-12-21,2022-12-21,Textiles,5,Swing,188,,10.94,29.11,25.21,374.94,4,1.98,0.13,1.9,0.02,1.35,2,24.5,56.6
1902-12-22,2022-12-22,Appliances,11,Day,70,1,19.9,44.28,24.55,234.14,4,4.12,2.43,1.26,0.039,1.81,1,23.3,34.6
1902-12-23,2022-12-23,Furniture,19,Day,77,3,17.52,47.99,24.79,422.33,3,4.14,2.01,0.56,0.035,0.51,2,20.9,54.3
1902-12-24,2022-12-24,Automotive,2,Night,190,,2.66,27.36,21.01,330.36,4,0.8,2.24,1.93,0.047,1.52,1,21.2,58.7
1902-12-25,2022-12-25,Automotive,1,Swing,170,3,22.19,24.01,25.83,366.42,2,0.35,0.63,1.3,0.02,0.26,1,18.8,38.5
1902-12-26,2022-12-26,Appliances,10,Swing,198,1,13.48,35.34,28.41,115.16,1,1.56,0.81,1.12,0.044,0.38,1,22.5,41.7
1902-12-27,2022-12-27,Furniture,17,Swing,107,3,11.64,49.92,25.37,394.29,1,0.97,2.99,1.18,0.038,1.62,0,23.6,36.7
1902-12-28,2022-12-28,Textiles,6,Swing,184,5,14.49,11.59,16.69,207.58,1,4,,0.66,0.028,1.72,1,23.5,58.9
1902-12-29,2022-12-29,Automotive,2,Night,144,3,5.08,24.66,21.78,357.52,1,2.66,0.07,0.88,0.022,1.08,1,22.6,36.2
1902-12-30,2022-12-30,Appliances,9,Day,75,1,4.67,29.62,21.06,267.65,4,3.3,1.06,1.92,0.02,0.33,1,21.9,46.7
1902-12-31,2022-12-31,Furniture,18,Night,108,2,11.02,49.21,22.27,228.22,3,3.79,1.14,1.2,0.028,0.37,0,18.2,55.8
1903-01-01,2023-01-01,Textiles,6,Night,94,7,14.2,43.03,19.37,240.26,2,4.33,2.65,0.61,0.024,1.89,2,24.6,35.3
1903-01-02,2023-01-02,Automotive,4,Swing,137,1,2.31,21.89,23.37,146.62,4,2.88,,1.09,0.034,1.11,2,23.1,55.5
1903-01-03,2023-01-03,Appliances,11,Day,123,,2.96,41.31,27.07,153.31,4,2.99,2.38,2.27,0.026,0.62,0,19.4,35.3
1903-01-04,2023-01-04,Electronics,14,Night,117,6,22.62,18.33,20.03,147.12,2,3.38,0.33,2.29,0.019,1.18,1,18.6,44.6
1903-01-05,2023-01-05,Appliances,9,Swing,84,3,9.21,33.61,28.81,369.65,4,3.12,1.53,2.01,0.042,0.55,2,19.3,30.8
1903-01-06,2023-01-06,Appliances,10,Day,123,,3.51,11.6,19.14,212.21,3,4.48,1.22,0.67,0.028,1.48,1,23.1,47.2
1903-01-07,2023-01-07,Appliances,10,Night,96,2,4.42,26.98,22.52,483.95,3,0.38,0.98,2.34,0.031,0.35,1,23.3,45.4
1903-01-08,2023-01-08,Automotive,1,Night,126,7,10.1,40.66,24.82,428.22,4,1.45,2.33,2.28,0.037,0.54,2,24.9,51.4
1903-01-09,2023-01-09,Automotive,4,Day,159,6,20.49,21.47,27.29,238.09,4,0.14,1.81,0.78,0.019,1.44,2,24.6,54.5
1903-01-10,2023-01-10,Automotive,2,Swing,132,1,8.95,39.15,25.02,306.34,4,4.35,2.85,1.33,0.024,0.1,1,21.6,59.2
1903-01-11,2023-01-11,Appliances,9,Day,157,9,17.9,23.1,28.22,413.98,3,2.47,,1.53,0.019,1.99,2,20.4,51.3
1903-01-12,2023-01-12,Appliances,9,Day,141,1,7.7,12.88,27.47,158.49,1,4.14,0.37,0.5,0.036,0.67,2,19.4,47.4
1903-01-13,2023-01-13,Furniture,18,Day,145,,11.25,46.05,18.06,173.04,2,,0.71,1.08,0.044,1.39,1,19.4,54.6
1903-01-14,2023-01-14,Furniture,18,Day,77,4,6.66,26.81,20.56,251.48,3,0.56,2.05,1.05,0.026,0.17,1,19.2,54.5
1903-01-15,2023-01-15,Textiles,5,Night,69,5,17.87,39.58,15.44,308.96,2,,1.97,1.57,0.017,1.13,2,21.9,56.6
1903-01-16,2023-01-16,Electronics,15,Night,71,2,19.1,33.76,19.31,150.82,2,0.2,,0.51,0.04,1.07,0,18.2,56.3
1903-01-17,2023-01-17,Automotive,3,Night,179,,11.58,36.96,15.23,286.64,1,1.42,2.16,1.4,0.05,0.53,2,20.1,51.3
1903-01-18,2023-01-18,Electronics,16,Swing,116,3,17.48,31.53,25.3,178.47,2,4.62,,1.16,0.018,0.7,1,20.7,51.2
1903-01-19,2023-01-19,Automotive,2,Day,193,,8.37,31.92,25.65,451.63,3,3.75,,1.61,0.019,1.7,1,19.1,37.5
1903-01-20,2023-01-20,Furniture,20,Day,89,9,11.57,44.69,26.74,474.08,3,1.54,1.72,1.25,0.041,0.47,0,23.9,31.4
1903-01-21,2023-01-21,Textiles,7,Night,174,1,21.14,32.65,17.13,394.24,3,1.79,1.31,0.85,0.025,1.38,2,19.4,46.1
1903-01-22,2023-01-22,Electronics,16,Night,122,7,2.07,42.36,19.87,154.81,2,2.89,1.52,2.03,0.04,0.9,1,23.1,40.7
1903-01-23,2023-01-23,Appliances,10,Swing,81,9,11.51,27.88,24.43,375.06,4,4.38,0.64,0.72,0.023,1.02,1,24.1,39.9
1903-01-24,2023-01-24,Furniture,19,Night,196,5,2.27,48.92,27.8,315.77,3,3.82,1.83,1.63,0.04,,1,21.7,44.3
1903-01-25,2023-01-25,Textiles,6,Swing,195,9,10.94,12.49,27.74,439.79,4,4.42,1.01,0.82,0.039,,1,22.7,54.6
1903-01-26,2023-01-26,Automotive,4,Day,134,8,12.99,25.15,21.05,252.58,3,0.08,2.4,2.1,0.042,0.01,1,20.5,51.1
1903-01-27,2023-01-27,Automotive,1,Swing,52,9,18.38,17.14,19.96,492.24,3,4.88,1.76,1.44,0.042,0.36,0,24.2,36.2
1903-01-28,2023-01-28,Textiles,8,Night,137,6,8.04,21.88,21.96,420.44,2,1.22,2.99,1.89,0.013,0.72,2,18.5,35.1
1903-01-29,2023-01-29,Automotive,3,Swing,175,1,18.99,14.87,17.39,180.9,4,,1.78,1.02,0.037,0.42,2,22.5,59.8
1903-01-30,2023-01-30,Automotive,4,Night,198,0,2.34,29.96,18.45,367.84,3,3.22,0.16,0.67,0.027,1.09,0,20.5,49.6
1903-01-31,2023-01-31,Appliances,9,Day,53,,6.26,10.53,15.27,307.49,3,4.1,0.65,1.2,0.04,,0,22.6,50.4
1903-02-01,2023-02-01,Automotive,4,Day,67,1,14.91,33.38,26.21,394.17,3,1.71,0.76,1.35,0.048,1.18,2,22.9,53.7
1903-02-02,2023-02-02,Electronics,15,Night,86,8,1.17,47.56,29.92,250.23,4,3.46,0.08,2.01,0.027,,2,22.5,46.4
1903-02-03,2023-02-03,Textiles,8,Swing,133,3,15.74,16.48,16.16,105.41,3,4.62,2.76,1.04,0.018,1.38,0,24.4,40.9
1903-02-04,2023-02-04,Textiles,7,Night,79,3,17.54,36.32,17.26,255.03,3,2.7,1.88,2.33,0.034,1.78,0,22.8,46.6
1903-02-05,2023-02-05,Appliances,12,Swing,118,,20.37,20.37,18.06,363.29,4,2.76,2.44,2.34,0.015,1.37,0,22.2,49.2
1903-02-06,2023-02-06,Furniture,19,Day,133,8,18.55,15.82,23.17,153.68,2,3.52,1.76,1.18,0.017,1.34,2,19,44.9
1903-02-07,2023-02-07,Furniture,19,Day,87,1,22.49,43.51,20.81,475.43,4,0.64,2.57,0.96,0.048,1.85,0,20,48.2
1903-02-08,2023-02-08,Automotive,2,Day,194,1,13.2,28.91,16.18,234.68,2,3.56,1.88,2.03,0.016,1.92,1,18.2,58.5
1903-02-09,2023-02-09,Textiles,7,Night,189,1,18.09,12.67,15.07,336,3,0.8,0.25,1.45,0.034,0.41,1,20.8,42.2
1903-02-10,2023-02-10,Electronics,13,Swing,133,8,19.67,31.68,20.07,144.29,3,4.8,0.09,1.49,0.042,0.66,0,18.8,49.3
1903-02-11,2023-02-11,Electronics,16,Day,60,2,15.59,49.15,21.63,109.96,2,0.9,1.33,2.08,0.03,,0,23.4,50.9
1903-02-12,2023-02-12,Automotive,2,Night,144,0,22.4,42.18,25.34,309.39,4,,1.93,1.36,0.039,0.71,1,20.4,46
1903-02-13,2023-02-13,Furniture,20,Swing,73,1,11.88,32.25,29.69,289.02,4,3.97,2.54,1.5,0.033,1.45,1,22.8,30.5
1903-02-14,2023-02-14,Automotive,1,Day,163,6,6.18,48.03,21.2,499.11,1,1.59,2.69,2.05,0.05,1.95,0,24.1,59.5
1903-02-15,2023-02-15,Furniture,20,Day,170,,7.09,42.09,22.81,429.8,4,2.62,2.46,0.96,0.013,0.03,1,22.3,40.9
1903-02-16,2023-02-16,Appliances,10,Day,75,5,9.25,27.9,25.99,381.17,1,0.34,0.32,2.35,0.019,0.23,1,19.6,49.3
1903-02-17,2023-02-17,Appliances,10,Day,192,5,17.94,28.81,21.26,356.2,1,3.68,2.27,1.74,0.033,1.05,0,19,56.2
1903-02-18,2023-02-18,Appliances,10,Night,188,6,13.8,47.09,23.96,478,2,,1.05,1.82,0.03,0.22,0,20.9,54.5
1903-02-19,2023-02-19,Textiles,7,Day,90,0,22.5,11.81,20.52,457.23,2,3.64,2.57,2.42,0.014,0.1,0,18.2,47.7
1903-02-20,2023-02-20,Furniture,17,Day,111,7,21.67,23.13,29.86,139.66,4,0.61,2.48,0.64,0.032,0.89,1,19.5,51.5
1903-02-21,2023-02-21,Furniture,19,Night,84,7,11.52,27.55,18.34,225.86,2,0.66,1.95,0.97,0.014,1.44,2,18.2,37.4
1903-02-22,2023-02-22,Textiles,8,Day,90,1,10.11,18.07,26.23,185.75,3,3.63,2.75,1.77,0.038,0.67,0,22.3,41.2
1903-02-23,2023-02-23,Appliances,10,Day,168,8,23.32,17.1,16.37,367.93,1,,1.63,0.76,0.036,0.41,1,22.8,59.5
1903-02-24,2023-02-24,Textiles,5,Night,176,2,12.07,30.06,19.07,441.59,2,1.47,0.72,1.3,0.013,0.69,1,23,53.3
1903-02-25,2023-02-25,Automotive,4,Night,193,5,23.8,33.45,25.48,479.29,3,1.46,1.96,1.71,0.029,0.26,2,22.1,35.8
1903-02-26,2023-02-26,Appliances,12,Swing,126,2,6.44,28.37,19.6,498.29,3,,0.57,0.8,0.038,0.71,1,21,57.4
1903-02-27,2023-02-27,Furniture,17,Day,100,3,21.48,26.28,19.61,445.07,2,2.53,2.29,1.24,0.042,0.99,2,20.5,45.8
1903-02-28,2023-02-28,Automotive,1,Day,198,6,7.2,38.23,18.1,236.18,2,0.39,2.64,1.57,0.011,0.15,0,20,56.1
1903-03-01,2023-03-01,Automotive,1,Swing,161,2,15.79,39.64,16.27,180.63,1,3.25,2,1.99,0.029,1.1,2,24,50.3
1903-03-02,2023-03-02,Appliances,12,Day,195,2,23.98,16.96,20.32,209.15,1,3.77,,0.59,0.05,1.02,1,22.4,50.2
1903-03-03,2023-03-03,Textiles,8,Swing,191,0,14.19,12.6,16.43,379.3,2,0.79,2.86,0.84,0.025,,1,21.2,30.6
1903-03-04,2023-03-04,Furniture,19,Day,68,5,20.05,12.6,29.79,359.04,3,1.15,2.37,1.22,0.031,1.24,2,21.4,56
1903-03-05,2023-03-05,Appliances,11,Day,121,0,6.72,39.39,19.53,435.94,3,3.97,1.38,0.63,0.022,1.87,2,19.4,44.1
1903-03-06,2023-03-06,Automotive,2,Night,167,1,13.98,10.63,22.96,206.96,4,2.36,1.65,1.52,0.012,0.65,2,18.3,30.8
1903-03-07,2023-03-07,Automotive,1,Swing,189,0,11.73,49.02,19.1,325.88,2,1.63,2.15,2.17,0.046,,2,20.3,45
1903-03-08,2023-03-08,Automotive,1,Swing,118,8,9.61,38.24,18.45,462.64,4,1.63,1.32,1.67,0.035,1.48,2,18.1,59.1
1903-03-09,2023-03-09,Automotive,3,Swing,141,4,2.41,33.88,25.78,127.93,2,4.84,1.21,2.35,0.031,0.5,2,18.8,51
1903-03-10,2023-03-10,Textiles,5,Swing,100,,18.08,11.28,20.43,244.22,4,2.06,2.6,1.57,0.042,1.45,1,19.1,55.4
1903-03-11,2023-03-11,Furniture,18,Swing,118,8,23.47,11.28,17.48,132.12,1,3.63,1.08,1.57,0.016,0.55,1,23.2,31.7
1903-03-12,2023-03-12,Textiles,8,Day,124,0,15.33,28.26,18.01,400.39,1,1.19,2.98,2.14,0.045,0.23,0,19,56.9
